,Datetime,Open,High,Low,Close,Volume
0,2024-08-26 04:00:00,4.1,4.1,4.06,4.08,0
1,2024-08-26 04:01:00,4.08,4.08,4.07,4.08,0
2,2024-08-26 04:02:00,4.08,4.08,4.07,4.08,0
3,2024-08-26 04:03:00,4.08,4.08,4.07,4.08,0
4,2024-08-26 04:04:00,4.08,4.09,4.08,4.09,0
5,2024-08-26 04:05:00,4.09,4.09,4.08,4.08,0
6,2024-08-26 04:06:00,4.08,4.09,4.08,4.09,0
7,2024-08-26 04:07:00,4.09,4.09,4.09,4.09,0
8,2024-08-26 04:08:00,4.09,4.09,4.08,4.08,0
9,2024-08-26 04:09:00,4.09,4.09,4.09,4.09,0
10,2024-08-26 04:10:00,4.09,4.09,4.08,4.08,0
11,2024-08-26 04:11:00,4.09,4.09,4.09,4.09,0
12,2024-08-26 04:12:00,4.09,4.09,4.09,4.09,0
13,2024-08-26 04:15:00,4.09,4.09,4.09,4.09,0
14,2024-08-26 04:16:00,4.08,4.09,4.08,4.09,0
15,2024-08-26 04:18:00,4.08,4.09,4.08,4.09,0
16,2024-08-26 04:19:00,4.09,4.09,4.09,4.09,0
17,2024-08-26 04:21:00,4.09,4.09,4.09,4.09,0
18,2024-08-26 04:23:00,4.09,4.09,4.09,4.09,0
19,2024-08-26 04:24:00,4.09,4.09,4.09,4.09,0
20,2024-08-26 04:26:00,4.09,4.09,4.09,4.09,0
21,2024-08-26 04:27:00,4.09,4.09,4.09,4.09,0
22,2024-08-26 04:28:00,4.08,4.08,4.08,4.08,0
23,2024-08-26 04:30:00,4.09,4.09,4.09,4.09,0
24,2024-08-26 04:34:00,4.09,4.09,4.09,4.09,0
25,2024-08-26 04:35:00,4.09,4.09,4.09,4.09,0
26,2024-08-26 04:36:00,4.09,4.09,4.09,4.09,0
27,2024-08-26 04:40:00,4.1,4.1,4.1,4.1,0
28,2024-08-26 04:42:00,4.1,4.1,4.1,4.1,0
29,2024-08-26 04:43:00,4.1,4.1,4.1,4.1,0
30,2024-08-26 04:45:00,4.1,4.1,4.1,4.1,0
31,2024-08-26 04:46:00,4.1,4.1,4.1,4.1,0
32,2024-08-26 04:47:00,4.1,4.1,4.1,4.1,0
33,2024-08-26 04:48:00,4.1,4.1,4.1,4.1,0
34,2024-08-26 04:49:00,4.1,4.1,4.1,4.1,0
35,2024-08-26 04:50:00,4.1,4.11,4.1,4.11,0
36,2024-08-26 04:56:00,4.11,4.11,4.11,4.11,0
37,2024-08-26 04:57:00,4.12,4.12,4.12,4.12,0
38,2024-08-26 04:58:00,4.12,4.12,4.12,4.12,0
39,2024-08-26 04:59:00,4.12,4.12,4.12,4.12,0
40,2024-08-26 05:00:00,4.11,4.11,4.11,4.11,0
41,2024-08-26 05:01:00,4.12,4.12,4.12,4.12,0
42,2024-08-26 05:04:00,4.12,4.12,4.12,4.12,0
43,2024-08-26 05:06:00,4.12,4.12,4.12,4.12,0
44,2024-08-26 05:07:00,4.12,4.12,4.12,4.12,0
45,2024-08-26 05:08:00,4.12,4.12,4.12,4.12,0
46,2024-08-26 05:09:00,4.12,4.12,4.12,4.12,0
47,2024-08-26 05:10:00,4.11,4.11,4.11,4.11,0
48,2024-08-26 05:11:00,4.11,4.11,4.11,4.11,0
49,2024-08-26 05:12:00,4.12,4.12,4.12,4.12,0
50,2024-08-26 05:21:00,4.12,4.12,4.12,4.12,0
51,2024-08-26 05:25:00,4.12,4.12,4.12,4.12,0
52,2024-08-26 05:26:00,4.12,4.12,4.12,4.12,0
53,2024-08-26 05:27:00,4.12,4.12,4.12,4.12,0
54,2024-08-26 05:28:00,4.11,4.12,4.11,4.11,0
55,2024-08-26 05:29:00,4.11,4.11,4.11,4.11,0
56,2024-08-26 05:32:00,4.12,4.12,4.12,4.12,0
57,2024-08-26 05:34:00,4.11,4.11,4.11,4.11,0
58,2024-08-26 05:36:00,4.11,4.11,4.11,4.11,0
59,2024-08-26 05:37:00,4.12,4.12,4.12,4.12,0
60,2024-08-26 05:42:00,4.12,4.12,4.12,4.12,0
61,2024-08-26 05:56:00,4.12,4.12,4.12,4.12,0
62,2024-08-26 05:58:00,4.11,4.11,4.11,4.11,0
63,2024-08-26 06:03:00,4.115,4.115,4.115,4.115,0
64,2024-08-26 06:05:00,4.12,4.12,4.12,4.12,0
65,2024-08-26 06:11:00,4.12,4.12,4.12,4.12,0
66,2024-08-26 06:16:00,4.12,4.12,4.12,4.12,0
67,2024-08-26 06:17:00,4.12,4.12,4.12,4.12,0
68,2024-08-26 06:20:00,4.12,4.12,4.12,4.12,0
69,2024-08-26 06:21:00,4.12,4.12,4.12,4.12,0
70,2024-08-26 06:24:00,4.12,4.12,4.12,4.12,0
71,2024-08-26 06:26:00,4.12,4.12,4.12,4.12,0
72,2024-08-26 06:27:00,4.12,4.12,4.12,4.12,0
73,2024-08-26 06:28:00,4.12,4.12,4.12,4.12,0
74,2024-08-26 06:29:00,4.12,4.12,4.12,4.12,0
75,2024-08-26 06:30:00,4.12,4.12,4.12,4.12,0
76,2024-08-26 06:31:00,4.12,4.12,4.11,4.11,0
77,2024-08-26 06:32:00,4.12,4.12,4.12,4.12,0
78,2024-08-26 06:33:00,4.12,4.12,4.12,4.12,0
79,2024-08-26 06:34:00,4.11,4.11,4.11,4.11,0
80,2024-08-26 06:35:00,4.11,4.11,4.11,4.11,0
81,2024-08-26 06:38:00,4.1,4.1,4.1,4.1,0
82,2024-08-26 06:40:00,4.1,4.1,4.1,4.1,0
83,2024-08-26 06:41:00,4.1,4.1,4.1,4.1,0
84,2024-08-26 06:42:00,4.1,4.1,4.1,4.1,0
85,2024-08-26 06:43:00,4.1,4.1,4.1,4.1,0
86,2024-08-26 06:44:00,4.1,4.11,4.1,4.11,0
87,2024-08-26 06:45:00,4.1,4.1,4.1,4.1,0
88,2024-08-26 06:46:00,4.09,4.09,4.09,4.09,0
89,2024-08-26 06:47:00,4.1,4.1,4.1,4.1,0
90,2024-08-26 06:51:00,4.1,4.1,4.1,4.1,0
91,2024-08-26 06:55:00,4.09,4.09,4.09,4.09,0
92,2024-08-26 06:56:00,4.09,4.09,4.09,4.09,0
93,2024-08-26 06:57:00,4.09,4.09,4.09,4.09,0
94,2024-08-26 06:58:00,4.09,4.09,4.09,4.09,0
95,2024-08-26 06:59:00,4.1,4.1,4.1,4.1,0
96,2024-08-26 07:00:00,4.1,4.1,4.09,4.1,0
97,2024-08-26 07:02:00,4.1,4.1,4.1,4.1,0
98,2024-08-26 07:03:00,4.1,4.1,4.1,4.1,0
99,2024-08-26 07:04:00,4.1,4.1,4.09,4.09,0
100,2024-08-26 07:05:00,4.09,4.1,4.09,4.1,0
101,2024-08-26 07:06:00,4.1,4.1,4.1,4.1,0
102,2024-08-26 07:07:00,4.09,4.09,4.09,4.09,0
103,2024-08-26 07:09:00,4.1,4.1,4.09,4.09,0
104,2024-08-26 07:10:00,4.09,4.09,4.09,4.09,0
105,2024-08-26 07:11:00,4.09,4.09,4.09,4.09,0
106,2024-08-26 07:14:00,4.1,4.1,4.1,4.1,0
107,2024-08-26 07:16:00,4.1,4.1,4.1,4.1,0
108,2024-08-26 07:20:00,4.09,4.09,4.09,4.09,0
109,2024-08-26 07:21:00,4.09,4.09,4.09,4.09,0
110,2024-08-26 07:23:00,4.09,4.09,4.09,4.09,0
111,2024-08-26 07:24:00,4.09,4.09,4.09,4.09,0
112,2024-08-26 07:26:00,4.09,4.09,4.09,4.09,0
113,2024-08-26 07:35:00,4.09,4.09,4.09,4.09,0
114,2024-08-26 07:38:00,4.09,4.09,4.09,4.09,0
115,2024-08-26 07:39:00,4.09,4.09,4.09,4.09,0
116,2024-08-26 07:41:00,4.09,4.09,4.09,4.09,0
117,2024-08-26 07:42:00,4.09,4.09,4.09,4.09,0
118,2024-08-26 07:43:00,4.09,4.09,4.09,4.09,0
119,2024-08-26 07:45:00,4.09,4.09,4.09,4.09,0
120,2024-08-26 07:46:00,4.08,4.08,4.08,4.08,0
121,2024-08-26 07:47:00,4.08,4.08,4.08,4.08,0
122,2024-08-26 07:48:00,4.09,4.09,4.09,4.09,0
123,2024-08-26 07:50:00,4.08,4.08,4.08,4.08,0
124,2024-08-26 07:51:00,4.08,4.08,4.08,4.08,0
125,2024-08-26 07:53:00,4.08,4.08,4.07,4.07,0
126,2024-08-26 07:56:00,4.07,4.07,4.07,4.07,0
127,2024-08-26 07:57:00,4.08,4.08,4.08,4.08,0
128,2024-08-26 08:00:00,4.08,4.1212,4.0,4.07,0
129,2024-08-26 08:01:00,4.02,4.095,4.01,4.0703,0
130,2024-08-26 08:02:00,4.07,4.08,4.07,4.08,0
