,Datetime,Open,High,Low,Close,Volume
0,2024-08-23 04:00:00,557.54,558.28,557.54,558.25,0
1,2024-08-23 04:05:00,558.25,558.33,558.2,558.25,0
2,2024-08-23 04:10:00,558.26,558.37,558.15,558.37,0
3,2024-08-23 04:15:00,558.36,558.39,558.26,558.32,0
4,2024-08-23 04:20:00,558.32,558.46,558.32,558.46,0
5,2024-08-23 04:25:00,558.38,558.44,558.33,558.41,0
6,2024-08-23 04:30:00,558.41,558.52,558.4,558.49,0
7,2024-08-23 04:35:00,558.44,558.55,558.44,558.54,0
8,2024-08-23 04:40:00,558.5,558.5,558.4,558.5,0
9,2024-08-23 04:45:00,558.56,558.7,558.54,558.63,0
10,2024-08-23 04:50:00,558.72,558.75,558.6,558.74,0
11,2024-08-23 04:55:00,558.74,558.8,558.71,558.79,0
12,2024-08-23 05:00:00,558.82,558.83,558.58,558.61,0
13,2024-08-23 05:05:00,558.61,558.64,558.53,558.6,0
14,2024-08-23 05:10:00,558.6,558.64,558.44,558.48,0
15,2024-08-23 05:15:00,558.54,558.67,558.51,558.59,0
16,2024-08-23 05:20:00,558.51,558.56,558.46,558.56,0
17,2024-08-23 05:25:00,558.56,558.75,558.56,558.7,0
18,2024-08-23 05:30:00,558.72,558.79,558.72,558.79,0
19,2024-08-23 05:35:00,558.79,558.95,558.79,558.87,0
20,2024-08-23 05:40:00,558.92,558.95,558.9,558.93,0
21,2024-08-23 05:45:00,558.88,558.94,558.87,558.94,0
22,2024-08-23 05:50:00,558.96,558.99,558.9,558.91,0
23,2024-08-23 05:55:00,558.95,558.96,558.9,558.92,0
24,2024-08-23 06:00:00,558.87,559.15,558.84,559.15,0
25,2024-08-23 06:05:00,559.11,559.19,559.01,559.01,0
26,2024-08-23 06:10:00,559.02,559.02,558.93,559.02,0
27,2024-08-23 06:15:00,558.99,559.04,558.95,559.03,0
28,2024-08-23 06:20:00,558.99,559.03,558.84,558.92,0
29,2024-08-23 06:25:00,558.83,558.85,558.8,558.85,0
30,2024-08-23 06:30:00,558.85,559.07,558.83,559.07,0
31,2024-08-23 06:35:00,559.07,559.28,559.05,559.18,0
32,2024-08-23 06:40:00,559.26,559.75,559.24,559.75,0
33,2024-08-23 06:45:00,559.55,559.61,559.42,559.49,0
34,2024-08-23 06:50:00,559.43,559.59,559.37,559.58,0
35,2024-08-23 06:55:00,559.55,559.57,559.4,559.4,0
36,2024-08-23 07:00:00,559.4,559.56,558.91,559.29,0
37,2024-08-23 07:05:00,559.29,559.5,559.29,559.439,0
38,2024-08-23 07:10:00,559.41,559.44,559.26,559.28,0
39,2024-08-23 07:15:00,559.35,559.38,559.2,559.26,0
40,2024-08-23 07:20:00,559.26,559.26,559.08,559.1,0
41,2024-08-23 07:25:00,559.12,559.29,559.1,559.25,0
42,2024-08-23 07:30:00,559.25,559.25,559.07,559.16,0
43,2024-08-23 07:35:00,559.18,559.35,559.16,559.28,0
44,2024-08-23 07:40:00,559.31,559.42,559.3,559.36,0
45,2024-08-23 07:45:00,559.38,559.38,559.31,559.37,0
46,2024-08-23 07:50:00,559.4,559.4,559.22,559.25,0
47,2024-08-23 07:55:00,559.23,559.47,559.23,559.44,0
48,2024-08-23 08:00:00,559.47,559.55,558.02,559.5,0
49,2024-08-23 08:05:00,556.22,559.6475,556.22,559.5,0
50,2024-08-23 08:10:00,559.47,559.5,559.25,559.34,0
51,2024-08-23 08:15:00,559.315,559.35,559.23,559.23,0
52,2024-08-23 08:20:00,559.25,559.4,559.2,559.32,0
53,2024-08-23 08:25:00,559.27,559.28,559.09,559.17,0
54,2024-08-23 08:30:00,559.195,559.4,559.12,559.38,0
55,2024-08-23 08:35:00,559.36,559.53,559.26,559.46,0
56,2024-08-23 08:40:00,559.46,559.6,559.42,559.525,0
57,2024-08-23 08:45:00,559.52,559.74,556.22,559.7,0
58,2024-08-23 08:50:00,559.7,559.8,559.65,559.72,0
59,2024-08-23 08:55:00,559.73,559.83,559.64,559.78,0
60,2024-08-23 09:00:00,559.77,559.87,559.72,559.865,0
61,2024-08-23 09:05:00,559.85,559.95,559.79,559.82,0
62,2024-08-23 09:10:00,559.79,559.91,559.78,559.85,0
63,2024-08-23 09:30:00,559.530029296875,559.6201171875,558.8300170898438,559.1932983398438,2459725
64,2024-08-23 09:35:00,559.1799926757812,559.6500244140625,559.1799926757812,559.5800170898438,532871
65,2024-08-23 09:40:00,559.6099853515625,559.7100219726562,559.1799926757812,559.3200073242188,470473
66,2024-08-23 09:45:00,559.3200073242188,559.7899780273438,559.3200073242188,559.6400146484375,291425
67,2024-08-23 09:50:00,559.6500244140625,559.719970703125,559.1300048828125,559.6500244140625,463746
68,2024-08-23 09:55:00,559.6400146484375,559.8300170898438,559.4000854492188,559.780029296875,379593
69,2024-08-23 10:00:00,559.77001953125,562.1900024414062,559.77001953125,561.7000122070312,1678876
70,2024-08-23 10:05:00,561.72998046875,562.1699829101562,560.47998046875,562.0401000976562,1191897
71,2024-08-23 10:10:00,562.02001953125,563.0900268554688,562.02001953125,562.280029296875,969899
72,2024-08-23 10:15:00,562.3099975585938,562.969970703125,560.6599731445312,561.2000122070312,1296532
73,2024-08-23 10:20:00,561.239990234375,562.8099975585938,560.8900146484375,562.77001953125,728749
74,2024-08-23 10:25:00,562.4400024414062,563.0800170898438,562.0900268554688,562.6900024414062,848955
75,2024-08-23 10:30:00,562.7100219726562,562.8499755859375,561.8400268554688,561.9349975585938,1120935
76,2024-08-23 10:35:00,561.9400024414062,561.9600219726562,561.1749877929688,561.4400024414062,823031
77,2024-08-23 10:40:00,561.27001953125,561.969970703125,561.0,561.8200073242188,614058
78,2024-08-23 10:45:00,561.8200073242188,561.9099731445312,558.510009765625,559.22998046875,1313023
79,2024-08-23 10:50:00,559.2100219726562,559.72998046875,558.3499755859375,559.7100219726562,872186
80,2024-08-23 10:55:00,559.6599731445312,560.6998901367188,559.5001831054688,560.530029296875,724973
81,2024-08-23 11:00:00,560.5,560.6400146484375,559.8200073242188,560.4586791992188,377860
82,2024-08-23 11:05:00,560.4099731445312,560.864990234375,560.239990234375,560.7050170898438,330206
83,2024-08-23 11:10:00,560.6799926757812,561.4099731445312,559.52001953125,561.3800048828125,625654
84,2024-08-23 11:15:00,561.3699951171875,562.4000244140625,561.2501220703125,562.0900268554688,506456
85,2024-08-23 11:20:00,562.1099853515625,562.1699829101562,561.5,561.85498046875,303216
86,2024-08-23 11:25:00,561.8200073242188,562.239990234375,561.2105102539062,561.64501953125,444770
87,2024-08-23 11:30:00,561.6599731445312,561.9199829101562,561.5399780273438,561.7100219726562,205413
88,2024-08-23 11:35:00,561.719970703125,562.02001953125,561.5999755859375,561.989990234375,277468
89,2024-08-23 11:40:00,561.9887084960938,562.5,560.9099731445312,561.1799926757812,717396
90,2024-08-23 11:45:00,561.1500244140625,561.2000122070312,560.27001953125,560.989990234375,411060
91,2024-08-23 11:50:00,560.9400024414062,561.0,560.1806030273438,560.47998046875,397571
92,2024-08-23 11:55:00,560.4749755859375,560.8699951171875,559.9500122070312,560.0,295552
93,2024-08-23 12:00:00,560.010009765625,560.1599731445312,558.8800048828125,559.219970703125,615695
94,2024-08-23 12:05:00,559.25,559.4400024414062,558.469970703125,559.35498046875,803917
95,2024-08-23 12:10:00,559.3699951171875,559.4470825195312,558.47998046875,558.6799926757812,317311
96,2024-08-23 12:15:00,558.7000122070312,559.27001953125,558.2999877929688,559.1849975585938,525020
97,2024-08-23 12:20:00,559.1900024414062,559.27001953125,558.6799926757812,558.6799926757812,244349
98,2024-08-23 12:25:00,558.7000122070312,558.739990234375,558.010009765625,558.5599975585938,301435
99,2024-08-23 12:30:00,558.5900268554688,559.1500244140625,558.489990234375,559.030029296875,300034
100,2024-08-23 12:35:00,559.030029296875,559.5,558.9299926757812,559.0399780273438,329291
101,2024-08-23 12:40:00,558.97998046875,559.0900268554688,557.52001953125,557.8499755859375,407474
102,2024-08-23 12:45:00,557.8499755859375,558.049072265625,557.2899780273438,557.97998046875,523239
103,2024-08-23 12:50:00,557.9600219726562,559.0311279296875,557.9600219726562,558.864990234375,296550
104,2024-08-23 12:55:00,558.8685913085938,559.7100219726562,558.8499755859375,559.2922973632812,359062
105,2024-08-23 13:00:00,559.25,559.52001953125,558.9600219726562,559.2999877929688,308058
106,2024-08-23 13:05:00,559.280029296875,559.5900268554688,559.22998046875,559.3300170898438,117022
107,2024-08-23 13:10:00,559.3300170898438,559.5,559.0999755859375,559.4553833007812,125808
108,2024-08-23 13:15:00,559.4611206054688,559.860107421875,559.3800048828125,559.5999755859375,226011
109,2024-08-23 13:20:00,559.5800170898438,560.0399780273438,559.5399780273438,559.9400024414062,210816
110,2024-08-23 13:25:00,559.9400024414062,560.4299926757812,559.8900146484375,560.27001953125,220940
111,2024-08-23 13:30:00,560.27001953125,560.5399780273438,560.219970703125,560.3400268554688,328903
112,2024-08-23 13:35:00,560.3200073242188,560.5900268554688,560.1699829101562,560.52001953125,146876
113,2024-08-23 13:40:00,560.52001953125,561.0,560.3699951171875,560.9204711914062,251672
114,2024-08-23 13:45:00,560.9299926757812,560.97998046875,560.3099975585938,560.47607421875,322601
115,2024-08-23 13:50:00,560.5800170898438,560.6699829101562,560.1699829101562,560.5599975585938,287786
116,2024-08-23 13:55:00,560.5499877929688,560.5800170898438,560.1599731445312,560.3900146484375,253214
117,2024-08-23 14:00:00,560.3900146484375,560.739990234375,560.2000122070312,560.7319946289062,284082
118,2024-08-23 14:05:00,560.72802734375,560.7999877929688,560.47998046875,560.6279907226562,303155
119,2024-08-23 14:10:00,560.6400146484375,560.97998046875,560.4901123046875,560.9000244140625,408852
120,2024-08-23 14:15:00,560.8820190429688,561.02001953125,560.7249755859375,560.85009765625,184302
121,2024-08-23 14:20:00,560.8900146484375,560.9099731445312,560.2550048828125,560.8800048828125,237766
122,2024-08-23 14:25:00,560.9099731445312,560.9769897460938,560.6900024414062,560.8599853515625,160264
123,2024-08-23 14:30:00,560.8599853515625,560.8699951171875,560.5999755859375,560.6400146484375,215272
124,2024-08-23 14:35:00,560.6300048828125,560.9099731445312,560.4899291992188,560.780029296875,347402
125,2024-08-23 14:40:00,560.7899780273438,561.1199951171875,560.719970703125,560.9600219726562,319393
126,2024-08-23 14:45:00,560.969970703125,561.1900024414062,560.9400024414062,561.030029296875,220038
127,2024-08-23 14:50:00,561.0900268554688,561.1699829101562,560.8900146484375,561.02001953125,225655
128,2024-08-23 14:55:00,561.010009765625,561.0999755859375,560.3699951171875,560.760009765625,388273
129,2024-08-23 15:00:00,560.760009765625,560.77001953125,560.1622924804688,560.489990234375,293480
130,2024-08-23 15:05:00,560.4600219726562,560.8887939453125,560.4299926757812,560.8887939453125,201213
131,2024-08-23 15:10:00,560.885009765625,561.7899780273438,560.8800048828125,561.5999755859375,501544
132,2024-08-23 15:15:00,561.4600219726562,561.7274780273438,561.3099975585938,561.6500244140625,370702
133,2024-08-23 15:20:00,561.6599731445312,562.0,561.5399780273438,561.9149780273438,419537
134,2024-08-23 15:25:00,561.9099731445312,562.27001953125,561.8300170898438,562.1699829101562,538118
135,2024-08-23 15:30:00,562.1699829101562,562.280029296875,561.7100219726562,561.9000244140625,754774
136,2024-08-23 15:35:00,561.8900146484375,561.9199829101562,561.3400268554688,561.52001953125,790575
137,2024-08-23 15:40:00,561.510009765625,561.819091796875,561.22998046875,561.2449951171875,1004748
138,2024-08-23 15:45:00,561.260009765625,561.7999877929688,560.7100219726562,561.6950073242188,1547592
139,2024-08-23 15:50:00,561.7000122070312,562.5,561.3300170898438,562.47998046875,1450920
140,2024-08-23 15:55:00,562.469970703125,562.6799926757812,561.9400024414062,562.0900268554688,3016085
141,2024-08-23 16:00:00,562.09,562.3121,560.5235,562.1,0
142,2024-08-23 16:05:00,562.1,562.26,561.93,562.18,0
143,2024-08-23 16:10:00,562.1697,562.3128,561.82,562.0,0
144,2024-08-23 16:15:00,562.0,562.24,562.0,562.23,0
145,2024-08-23 16:20:00,562.13,562.38,562.13,562.38,0
146,2024-08-23 16:25:00,562.38,562.46,562.29,562.32,0
147,2024-08-23 16:30:00,562.3,562.585,556.155,562.21,0
148,2024-08-23 16:35:00,562.18,562.31,562.18,562.25,0
149,2024-08-23 16:40:00,562.2307,562.27,562.18,562.21,0
150,2024-08-23 16:45:00,562.25,562.26,562.17,562.22,0
151,2024-08-23 16:50:00,562.195,562.2575,562.13,562.215,0
152,2024-08-23 16:55:00,562.19,562.2,562.022,562.065,0
153,2024-08-23 17:00:00,562.06,562.2,562.01,562.02,0
154,2024-08-23 17:05:00,562.021,562.08,562.01,562.06,0
155,2024-08-23 17:10:00,562.08,562.19,562.07,562.19,0
156,2024-08-23 17:15:00,562.187,562.19,562.02,562.025,0
157,2024-08-23 17:20:00,562.0299,562.13,562.0,562.065,0
158,2024-08-23 17:25:00,562.05,562.11,562.02,562.075,0
159,2024-08-23 17:30:00,562.075,562.16,562.05,562.1,0
160,2024-08-23 17:35:00,562.13,562.19,562.1,562.14,0
161,2024-08-23 17:40:00,562.15,562.18,562.0,562.06,0
162,2024-08-23 17:45:00,562.05,562.06,562.0,562.02,0
163,2024-08-23 17:50:00,562.035,562.24,562.01,562.21,0
164,2024-08-23 17:55:00,562.16,562.21,562.04,562.04,0
165,2024-08-23 18:00:00,562.05,562.18,562.04,562.11,0
166,2024-08-23 18:05:00,562.12,562.14,562.05,562.05,0
167,2024-08-23 18:10:00,562.11,562.18,562.11,562.155,0
168,2024-08-23 18:15:00,562.14,562.21,562.14,562.21,0
169,2024-08-23 18:20:00,562.21,562.22,562.2,562.22,0
170,2024-08-23 18:25:00,562.22,562.25,562.15,562.2,0
171,2024-08-23 18:30:00,562.15,562.25,562.13,562.19,0
172,2024-08-23 18:35:00,562.21,562.2346,562.13,562.175,0
173,2024-08-23 18:40:00,562.2,562.25,562.13,562.185,0
174,2024-08-23 18:45:00,562.21,562.28,562.14,562.195,0
175,2024-08-23 18:50:00,562.195,562.25,562.13,562.2,0
176,2024-08-23 18:55:00,562.25,562.25,562.15,562.2,0
177,2024-08-23 19:00:00,562.25,562.25,562.13,562.25,0
178,2024-08-23 19:05:00,562.25,562.3,562.17,562.3,0
179,2024-08-23 19:10:00,562.25,562.3,562.22,562.25,0
180,2024-08-23 19:15:00,562.25,562.3,562.17,562.22,0
181,2024-08-23 19:20:00,562.25,562.28,562.2,562.245,0
182,2024-08-23 19:25:00,562.29,562.29,562.16,562.29,0
183,2024-08-23 19:30:00,562.16,562.3,562.16,562.28,0
184,2024-08-23 19:35:00,562.29,562.29,562.23,562.29,0
185,2024-08-23 19:40:00,562.28,562.33,562.24,562.32,0
186,2024-08-23 19:45:00,562.32,562.34,562.28,562.31,0
187,2024-08-23 19:50:00,562.305,562.33,562.28,562.2815,0
188,2024-08-23 19:55:00,562.33,562.4,562.1,562.245,0
189,2024-08-26 04:00:00,563.0,563.05,562.0,563.05,0
190,2024-08-26 04:05:00,562.96,563.27,562.9,563.27,0
