,Datetime,Open,High,Low,Close,Volume
0,2022-08-08 04:00:00,322.52,323.69,322.52,323.27,0
1,2022-08-08 05:00:00,323.33,323.51,322.76,322.9,0
2,2022-08-08 06:00:00,322.98,323.32,322.84,323.15,0
3,2022-08-08 07:00:00,323.15,324.18,323.15,323.53,0
4,2022-08-08 08:00:00,323.5,324.58,321.42,324.52,0
5,2022-08-08 09:00:00,324.55,324.79,318.61,322.67,0
6,2022-08-08 09:30:00,322.69000244140625,326.4700012207031,321.9100036621094,324.95001220703125,13912704
7,2022-08-08 10:30:00,324.9800109863281,325.67999267578125,323.05999755859375,323.17999267578125,5375634
8,2022-08-08 11:30:00,323.1700134277344,323.614990234375,320.1700134277344,320.4800109863281,7278537
9,2022-08-08 12:30:00,320.45001220703125,321.93499755859375,320.1400146484375,320.8699951171875,4406893
10,2022-08-08 13:30:00,320.8800048828125,321.5299987792969,319.7300109863281,320.1499938964844,3833433
11,2022-08-08 14:30:00,320.1400146484375,320.5,319.2099914550781,320.19000244140625,4078369
12,2022-08-08 15:30:00,320.19000244140625,320.8599853515625,319.8399963378906,320.70001220703125,3942243
13,2022-08-08 16:00:00,320.7,321.48,299.0674,321.45,0
14,2022-08-08 17:00:00,321.48,321.52,321.12,321.3,0
15,2022-08-08 18:00:00,321.25,325.31,319.8863,321.1,0
16,2022-08-08 19:00:00,321.07,325.2923,320.92,321.63,0
17,2022-08-09 04:00:00,320.99,321.5,320.42,321.14,0
18,2022-08-09 05:00:00,321.06,321.25,320.68,320.69,0
19,2022-08-09 06:00:00,320.67,320.8,318.95,319.08,0
20,2022-08-09 07:00:00,319.06,319.56,318.78,319.05,0
21,2022-08-09 08:00:00,319.04,322.0,318.19,318.84,0
22,2022-08-09 09:00:00,318.82,320.71,318.53,318.56,0
23,2022-08-09 09:30:00,318.7699890136719,319.0299987792969,315.6499938964844,316.9399108886719,11400215
24,2022-08-09 10:30:00,316.9100036621094,317.94000244140625,315.9100036621094,317.45001220703125,6176382
25,2022-08-09 11:30:00,317.4599914550781,317.67999267578125,315.4200134277344,315.5,4390635
26,2022-08-09 12:30:00,315.5,316.5199890136719,315.45001220703125,316.4898986816406,3250107
27,2022-08-09 13:30:00,316.4800109863281,317.2200012207031,315.6400146484375,316.1600036621094,4180689
28,2022-08-09 14:30:00,316.1600036621094,317.7200012207031,316.1000061035156,317.43341064453125,3816085
29,2022-08-09 15:30:00,317.44500732421875,317.6199951171875,316.8699951171875,317.0400085449219,4476531
30,2022-08-09 16:00:00,317.05,324.96518,301.69968,317.64,0
31,2022-08-09 17:00:00,317.64,317.67,317.08,317.33,0
32,2022-08-09 18:00:00,317.37,317.6,316.51,317.4,0
33,2022-08-09 19:00:00,317.37,317.62,317.24,317.54,0
34,2022-08-10 04:00:00,317.45,317.8,316.9,317.8,0
35,2022-08-10 05:00:00,317.82,318.8,317.78,318.2,0
36,2022-08-10 06:00:00,318.19,318.26,317.75,317.94,0
37,2022-08-10 07:00:00,317.89,318.24,317.45,318.12,0
38,2022-08-10 08:00:00,318.1,319.8,316.11,318.62,0
39,2022-08-10 09:00:00,318.64,325.39,315.615,323.89,0
40,2022-08-10 09:30:00,324.75,325.04998779296875,322.0600891113281,323.1449890136719,19679171
41,2022-08-10 10:30:00,323.1499938964844,325.5899963378906,322.8900146484375,324.9700012207031,6920278
42,2022-08-10 11:30:00,324.9491882324219,325.7099914550781,323.9700012207031,324.510009765625,4450872
43,2022-08-10 12:30:00,324.5199890136719,325.1300048828125,324.05499267578125,324.7950134277344,3146152
44,2022-08-10 13:30:00,324.7799987792969,325.7799987792969,324.4599914550781,325.0799865722656,3445334
45,2022-08-10 14:30:00,325.0849914550781,325.5799865722656,324.3800964355469,325.51129150390625,3576526
46,2022-08-10 15:30:00,325.5101013183594,326.2300109863281,325.260009765625,325.9200134277344,6067870
47,2022-08-10 16:00:00,325.92,326.0065,312.36728,325.55,0
48,2022-08-10 17:00:00,325.72,325.72,319.0953,325.67,0
49,2022-08-10 18:00:00,325.66,325.93,324.93,325.49,0
50,2022-08-10 19:00:00,325.49,326.11,325.47,326.01,0
51,2022-08-11 04:00:00,326.51,327.18,326.46,326.46,0
52,2022-08-11 05:00:00,326.4,326.72,325.84,326.56,0
53,2022-08-11 06:00:00,326.58,327.12,326.24,326.46,0
54,2022-08-11 07:00:00,326.42,326.76,326.23,326.74,0
55,2022-08-11 08:00:00,326.7,328.17,325.9396,327.96,0
56,2022-08-11 09:00:00,327.96,328.76,322.89,328.3,0
57,2022-08-11 09:30:00,328.30499267578125,330.3599853515625,327.4700012207031,329.0899963378906,12870486
58,2022-08-11 10:30:00,329.1099853515625,329.69000244140625,325.510009765625,326.489990234375,8555746
59,2022-08-11 11:30:00,326.510009765625,326.9700012207031,325.1600036621094,326.2699890136719,5822613
60,2022-08-11 12:30:00,326.2900085449219,327.1400146484375,325.95001220703125,326.4999084472656,3111525
61,2022-08-11 13:30:00,326.4783020019531,326.67999267578125,324.6122131347656,325.0600891113281,3283934
62,2022-08-11 14:30:00,325.0799865722656,325.1199951171875,323.3999938964844,324.1554870605469,5367190
63,2022-08-11 15:30:00,324.1499938964844,324.489990234375,323.3599853515625,324.07000732421875,4593914
64,2022-08-11 16:00:00,324.07,326.0439,307.7443,324.75,0
65,2022-08-11 17:00:00,324.72,324.85,311.751,324.8,0
66,2022-08-11 18:00:00,324.75,325.0099,323.8201,324.39,0
67,2022-08-11 19:00:00,324.39,324.57,324.3,324.56,0
68,2022-08-12 04:00:00,325.42,326.22,325.42,326.02,0
69,2022-08-12 05:00:00,326.01,326.3,325.6,325.75,0
70,2022-08-12 06:00:00,325.76,326.28,325.35,325.56,0
71,2022-08-12 07:00:00,325.57,325.77,324.75,325.03,0
72,2022-08-12 08:00:00,324.98,326.2104,324.323,325.58,0
73,2022-08-12 09:00:00,325.55,326.51,324.08,326.4,0
74,2022-08-12 09:30:00,326.17498779296875,327.6000061035156,325.10009765625,326.94000244140625,9804949
75,2022-08-12 10:30:00,326.9599914550781,328.1099853515625,325.7200012207031,327.7650146484375,5037745
76,2022-08-12 11:30:00,327.7799987792969,328.4800109863281,327.3999938964844,328.42498779296875,4355097
77,2022-08-12 12:30:00,328.4549865722656,328.67999267578125,327.9200134277344,328.589599609375,2315158
78,2022-08-12 13:30:00,328.5899963378906,329.0,328.45001220703125,328.9649963378906,2073279
79,2022-08-12 14:30:00,328.9599914550781,330.1400146484375,328.95001220703125,330.0400085449219,6402665
80,2022-08-12 15:30:00,330.0400085449219,330.5849914550781,329.851806640625,330.5400085449219,6943042
81,2022-08-12 16:00:00,330.54,334.958,313.231,330.53,0
82,2022-08-12 17:00:00,330.54,351.35358,323.55,330.31,0
83,2022-08-12 18:00:00,330.35,330.5,328.0499,330.4,0
84,2022-08-12 19:00:00,330.4,330.8,330.29,330.7,0
85,2022-08-15 04:00:00,330.0,330.0,328.81,329.08,0
86,2022-08-15 05:00:00,329.17,329.34,328.75,328.84,0
87,2022-08-15 06:00:00,328.81,329.31,328.51,329.07,0
88,2022-08-15 07:00:00,329.0,329.84,328.85,329.66,0
89,2022-08-15 08:00:00,329.64,330.637,328.6096,329.58,0
90,2022-08-15 09:00:00,329.58,330.435,325.6,329.13,0
91,2022-08-15 09:30:00,329.4200134277344,331.8299865722656,329.3999938964844,330.1900939941406,9968597
92,2022-08-15 10:30:00,330.19000244140625,330.8999938964844,329.57000732421875,330.7699890136719,4628639
93,2022-08-15 11:30:00,330.79998779296875,332.4849853515625,330.7200012207031,332.3063049316406,4408410
